Starting Queue Size: 1000
Task Time Range: 1 to 100
Time: 1, Queue Size: 990, Servers: 11, Busy Servers: 10, Utilization: 90.9091%, Requests Processed: 0
Time: 503, Queue Size: 220, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 591
Time: 505, Queue Size: 217, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 597
Time: 507, Queue Size: 212, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 600
New request added! Current Queue Size: 212
Time: 509, Queue Size: 209, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 602
New request added! Current Queue Size: 209
Time: 511, Queue Size: 207, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 604
Time: 513, Queue Size: 205, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 609
Time: 515, Queue Size: 200, Servers: 214, Busy Servers: 213, Utilization: 99.5327%, Requests Processed: 610
New request added! Current Queue Size: 200
Time: 517, Queue Size: 199, Servers: 214, Busy Servers: 207, Utilization: 96.729%, Requests Processed: 617
Time: 519, Queue Size: 192, Servers: 214, Busy Servers: 203, Utilization: 94.8598%, Requests Processed: 628
Time: 521, Queue Size: 181, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 630
Time: 523, Queue Size: 180, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 636
Time: 525, Queue Size: 175, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 639
Time: 527, Queue Size: 172, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 642
Time: 529, Queue Size: 169, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 647
Time: 531, Queue Size: 164, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 649
Time: 533, Queue Size: 162, Servers: 214, Busy Servers: 207, Utilization: 96.729%, Requests Processed: 656
Time: 535, Queue Size: 155, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 661
Time: 537, Queue Size: 150, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 666
Time: 539, Queue Size: 145, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 670
Time: 541, Queue Size: 142, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 674
Time: 543, Queue Size: 139, Servers: 214, Busy Servers: 207, Utilization: 96.729%, Requests Processed: 681
Time: 545, Queue Size: 132, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 685
Time: 547, Queue Size: 128, Servers: 214, Busy Servers: 206, Utilization: 96.2617%, Requests Processed: 693
Time: 549, Queue Size: 120, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 695
Time: 551, Queue Size: 118, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 698
Time: 553, Queue Size: 115, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 704
Time: 555, Queue Size: 109, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 709
Time: 557, Queue Size: 104, Servers: 214, Busy Servers: 213, Utilization: 99.5327%, Requests Processed: 710
New request added! Current Queue Size: 104
Time: 559, Queue Size: 103, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 713
Time: 561, Queue Size: 100, Servers: 214, Busy Servers: 213, Utilization: 99.5327%, Requests Processed: 714
Time: 563, Queue Size: 99, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 716
Time: 565, Queue Size: 97, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 722
Time: 567, Queue Size: 91, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 725
Time: 569, Queue Size: 88, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 731
Time: 571, Queue Size: 82, Servers: 214, Busy Servers: 206, Utilization: 96.2617%, Requests Processed: 739
Time: 573, Queue Size: 74, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 743
Time: 575, Queue Size: 70, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 749
Time: 577, Queue Size: 64, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 753
Time: 579, Queue Size: 60, Servers: 214, Busy Servers: 207, Utilization: 96.729%, Requests Processed: 760
Time: 581, Queue Size: 53, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 764
Time: 583, Queue Size: 49, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 769
Time: 585, Queue Size: 44, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 774
Time: 587, Queue Size: 39, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 778
Time: 589, Queue Size: 35, Servers: 214, Busy Servers: 208, Utilization: 97.1963%, Requests Processed: 784
Time: 591, Queue Size: 29, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 789
Time: 593, Queue Size: 24, Servers: 214, Busy Servers: 212, Utilization: 99.0654%, Requests Processed: 791
Time: 595, Queue Size: 22, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 795
Time: 597, Queue Size: 18, Servers: 214, Busy Servers: 210, Utilization: 98.1308%, Requests Processed: 799
Time: 599, Queue Size: 14, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 802
New request added! Current Queue Size: 14
Time: 601, Queue Size: 11, Servers: 214, Busy Servers: 209, Utilization: 97.6636%, Requests Processed: 807
Time: 603, Queue Size: 6, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 810
Time: 605, Queue Size: 3, Servers: 214, Busy Servers: 211, Utilization: 98.5981%, Requests Processed: 813
Time: 607, Queue Size: 0, Servers: 213, Busy Servers: 212, Utilization: 99.5305%, Requests Processed: 814
Time: 609, Queue Size: 0, Servers: 212, Busy Servers: 208, Utilization: 98.1132%, Requests Processed: 817
Time: 611, Queue Size: 0, Servers: 211, Busy Servers: 205, Utilization: 97.1564%, Requests Processed: 819
Time: 613, Queue Size: 0, Servers: 210, Busy Servers: 197, Utilization: 93.8095%, Requests Processed: 826
Time: 615, Queue Size: 0, Servers: 209, Busy Servers: 195, Utilization: 93.3014%, Requests Processed: 827
Time: 617, Queue Size: 0, Servers: 208, Busy Servers: 192, Utilization: 92.3077%, Requests Processed: 829
Time: 619, Queue Size: 0, Servers: 207, Busy Servers: 187, Utilization: 90.3382%, Requests Processed: 833
Time: 621, Queue Size: 0, Servers: 206, Busy Servers: 185, Utilization: 89.8058%, Requests Processed: 834
Time: 623, Queue Size: 0, Servers: 205, Busy Servers: 180, Utilization: 87.8049%, Requests Processed: 838
Time: 625, Queue Size: 0, Servers: 204, Busy Servers: 176, Utilization: 86.2745%, Requests Processed: 841
Time: 627, Queue Size: 0, Servers: 203, Busy Servers: 170, Utilization: 83.7438%, Requests Processed: 846
Time: 629, Queue Size: 1, Servers: 203, Busy Servers: 167, Utilization: 82.266%, Requests Processed: 849
Time: 631, Queue Size: 0, Servers: 202, Busy Servers: 164, Utilization: 81.1881%, Requests Processed: 853
Time: 633, Queue Size: 0, Servers: 201, Busy Servers: 161, Utilization: 80.0995%, Requests Processed: 855
Time: 635, Queue Size: 0, Servers: 200, Busy Servers: 158, Utilization: 79%, Requests Processed: 857
Time: 637, Queue Size: 0, Servers: 199, Busy Servers: 154, Utilization: 77.3869%, Requests Processed: 860
Time: 639, Queue Size: 0, Servers: 198, Busy Servers: 153, Utilization: 77.2727%, Requests Processed: 861
Time: 641, Queue Size: 0, Servers: 197, Busy Servers: 144, Utilization: 73.0964%, Requests Processed: 869
Time: 643, Queue Size: 0, Servers: 196, Busy Servers: 141, Utilization: 71.9388%, Requests Processed: 871
Time: 645, Queue Size: 1, Servers: 196, Busy Servers: 138, Utilization: 70.4082%, Requests Processed: 874
Time: 647, Queue Size: 0, Servers: 195, Busy Servers: 136, Utilization: 69.7436%, Requests Processed: 876
Time: 649, Queue Size: 0, Servers: 194, Busy Servers: 129, Utilization: 66.4948%, Requests Processed: 882
Time: 651, Queue Size: 0, Servers: 193, Busy Servers: 124, Utilization: 64.2487%, Requests Processed: 886
Time: 653, Queue Size: 0, Servers: 192, Busy Servers: 123, Utilization: 64.0625%, Requests Processed: 887
Time: 655, Queue Size: 0, Servers: 191, Busy Servers: 120, Utilization: 62.8272%, Requests Processed: 889
Time: 657, Queue Size: 0, Servers: 190, Busy Servers: 115, Utilization: 60.5263%, Requests Processed: 894
Time: 659, Queue Size: 0, Servers: 189, Busy Servers: 112, Utilization: 59.2593%, Requests Processed: 896
Time: 661, Queue Size: 0, Servers: 188, Busy Servers: 105, Utilization: 55.8511%, Requests Processed: 903
Time: 663, Queue Size: 0, Servers: 187, Busy Servers: 102, Utilization: 54.5455%, Requests Processed: 906
Time: 665, Queue Size: 0, Servers: 186, Busy Servers: 97, Utilization: 52.1505%, Requests Processed: 910
Time: 667, Queue Size: 0, Servers: 185, Busy Servers: 94, Utilization: 50.8108%, Requests Processed: 912
Time: 669, Queue Size: 0, Servers: 184, Busy Servers: 90, Utilization: 48.913%, Requests Processed: 916
New request added! Current Queue Size: 0
Time: 671, Queue Size: 0, Servers: 183, Busy Servers: 86, Utilization: 46.9945%, Requests Processed: 919
Time: 673, Queue Size: 0, Servers: 182, Busy Servers: 83, Utilization: 45.6044%, Requests Processed: 921
Time: 675, Queue Size: 0, Servers: 181, Busy Servers: 81, Utilization: 44.7514%, Requests Processed: 923
New request added! Current Queue Size: 0
Time: 677, Queue Size: 0, Servers: 180, Busy Servers: 79, Utilization: 43.8889%, Requests Processed: 925
Time: 679, Queue Size: 1, Servers: 180, Busy Servers: 75, Utilization: 41.6667%, Requests Processed: 929
Time: 681, Queue Size: 0, Servers: 179, Busy Servers: 74, Utilization: 41.3408%, Requests Processed: 931
Time: 683, Queue Size: 0, Servers: 178, Busy Servers: 72, Utilization: 40.4494%, Requests Processed: 932
New request added! Current Queue Size: 0
Time: 685, Queue Size: 0, Servers: 177, Busy Servers: 69, Utilization: 38.9831%, Requests Processed: 935
New request added! Current Queue Size: 0
Time: 687, Queue Size: 0, Servers: 176, Busy Servers: 68, Utilization: 38.6364%, Requests Processed: 936
Time: 689, Queue Size: 0, Servers: 175, Busy Servers: 64, Utilization: 36.5714%, Requests Processed: 940
Time: 691, Queue Size: 0, Servers: 174, Busy Servers: 62, Utilization: 35.6322%, Requests Processed: 941
Time: 693, Queue Size: 1, Servers: 174, Busy Servers: 59, Utilization: 33.908%, Requests Processed: 944
Time: 695, Queue Size: 0, Servers: 173, Busy Servers: 57, Utilization: 32.948%, Requests Processed: 947
Time: 697, Queue Size: 0, Servers: 172, Busy Servers: 56, Utilization: 32.5581%, Requests Processed: 947
Time: 699, Queue Size: 0, Servers: 171, Busy Servers: 55, Utilization: 32.1637%, Requests Processed: 948
Time: 701, Queue Size: 0, Servers: 170, Busy Servers: 53, Utilization: 31.1765%, Requests Processed: 950
New request added! Current Queue Size: 0
Time: 703, Queue Size: 0, Servers: 169, Busy Servers: 52, Utilization: 30.7692%, Requests Processed: 951
Time: 705, Queue Size: 0, Servers: 168, Busy Servers: 51, Utilization: 30.3571%, Requests Processed: 952
New request added! Current Queue Size: 0
Time: 707, Queue Size: 0, Servers: 167, Busy Servers: 51, Utilization: 30.5389%, Requests Processed: 952
Time: 709, Queue Size: 0, Servers: 166, Busy Servers: 51, Utilization: 30.7229%, Requests Processed: 952
Time: 711, Queue Size: 0, Servers: 165, Busy Servers: 49, Utilization: 29.697%, Requests Processed: 953
Time: 713, Queue Size: 0, Servers: 164, Busy Servers: 46, Utilization: 28.0488%, Requests Processed: 956
Time: 715, Queue Size: 0, Servers: 163, Busy Servers: 44, Utilization: 26.9939%, Requests Processed: 958
Time: 717, Queue Size: 0, Servers: 162, Busy Servers: 41, Utilization: 25.3086%, Requests Processed: 960
Time: 719, Queue Size: 0, Servers: 161, Busy Servers: 40, Utilization: 24.8447%, Requests Processed: 961
Time: 721, Queue Size: 0, Servers: 160, Busy Servers: 39, Utilization: 24.375%, Requests Processed: 962
Time: 723, Queue Size: 0, Servers: 159, Busy Servers: 36, Utilization: 22.6415%, Requests Processed: 964
Time: 725, Queue Size: 0, Servers: 158, Busy Servers: 33, Utilization: 20.8861%, Requests Processed: 967
New request added! Current Queue Size: 0
Time: 727, Queue Size: 0, Servers: 157, Busy Servers: 33, Utilization: 21.0191%, Requests Processed: 967
Time: 729, Queue Size: 0, Servers: 156, Busy Servers: 32, Utilization: 20.5128%, Requests Processed: 967
Time: 731, Queue Size: 1, Servers: 156, Busy Servers: 30, Utilization: 19.2308%, Requests Processed: 969
New request added! Current Queue Size: 1
Time: 733, Queue Size: 0, Servers: 155, Busy Servers: 31, Utilization: 20%, Requests Processed: 969
Time: 735, Queue Size: 0, Servers: 154, Busy Servers: 29, Utilization: 18.8312%, Requests Processed: 971
Time: 737, Queue Size: 0, Servers: 153, Busy Servers: 28, Utilization: 18.3007%, Requests Processed: 971
Time: 739, Queue Size: 0, Servers: 152, Busy Servers: 25, Utilization: 16.4474%, Requests Processed: 974
Time: 741, Queue Size: 0, Servers: 151, Busy Servers: 24, Utilization: 15.894%, Requests Processed: 975
Time: 743, Queue Size: 0, Servers: 150, Busy Servers: 22, Utilization: 14.6667%, Requests Processed: 977
New request added! Current Queue Size: 0
Time: 745, Queue Size: 0, Servers: 149, Busy Servers: 20, Utilization: 13.4228%, Requests Processed: 979
Time: 747, Queue Size: 0, Servers: 148, Busy Servers: 20, Utilization: 13.5135%, Requests Processed: 979
Time: 749, Queue Size: 0, Servers: 147, Busy Servers: 19, Utilization: 12.9252%, Requests Processed: 980
New request added! Current Queue Size: 0
Time: 751, Queue Size: 0, Servers: 146, Busy Servers: 17, Utilization: 11.6438%, Requests Processed: 982
Time: 753, Queue Size: 0, Servers: 145, Busy Servers: 16, Utilization: 11.0345%, Requests Processed: 983
Time: 755, Queue Size: 0, Servers: 144, Busy Servers: 16, Utilization: 11.1111%, Requests Processed: 983
Time: 757, Queue Size: 0, Servers: 143, Busy Servers: 15, Utilization: 10.4895%, Requests Processed: 984
Time: 759, Queue Size: 0, Servers: 142, Busy Servers: 15, Utilization: 10.5634%, Requests Processed: 984
Time: 761, Queue Size: 0, Servers: 141, Busy Servers: 14, Utilization: 9.92908%, Requests Processed: 985
Time: 763, Queue Size: 0, Servers: 140, Busy Servers: 14, Utilization: 10%, Requests Processed: 985
Time: 765, Queue Size: 0, Servers: 139, Busy Servers: 13, Utilization: 9.35252%, Requests Processed: 985
Time: 767, Queue Size: 1, Servers: 139, Busy Servers: 11, Utilization: 7.91367%, Requests Processed: 987
Time: 769, Queue Size: 0, Servers: 138, Busy Servers: 11, Utilization: 7.97101%, Requests Processed: 988
Time: 771, Queue Size: 0, Servers: 137, Busy Servers: 10, Utilization: 7.29927%, Requests Processed: 989
Time: 773, Queue Size: 0, Servers: 136, Busy Servers: 10, Utilization: 7.35294%, Requests Processed: 989
Time: 775, Queue Size: 0, Servers: 135, Busy Servers: 9, Utilization: 6.66667%, Requests Processed: 990
Time: 777, Queue Size: 0, Servers: 134, Busy Servers: 9, Utilization: 6.71642%, Requests Processed: 990
New request added! Current Queue Size: 0
Time: 779, Queue Size: 0, Servers: 133, Busy Servers: 8, Utilization: 6.01504%, Requests Processed: 991
New request added! Current Queue Size: 0
Time: 781, Queue Size: 0, Servers: 132, Busy Servers: 8, Utilization: 6.06061%, Requests Processed: 991
Time: 783, Queue Size: 0, Servers: 131, Busy Servers: 8, Utilization: 6.10687%, Requests Processed: 991
Time: 785, Queue Size: 0, Servers: 130, Busy Servers: 8, Utilization: 6.15385%, Requests Processed: 991
Time: 787, Queue Size: 1, Servers: 130, Busy Servers: 8, Utilization: 6.15385%, Requests Processed: 991
Time: 789, Queue Size: 0, Servers: 129, Busy Servers: 9, Utilization: 6.97674%, Requests Processed: 991
Time: 791, Queue Size: 0, Servers: 128, Busy Servers: 8, Utilization: 6.25%, Requests Processed: 992
Time: 793, Queue Size: 0, Servers: 127, Busy Servers: 7, Utilization: 5.51181%, Requests Processed: 993
Time: 795, Queue Size: 0, Servers: 126, Busy Servers: 5, Utilization: 3.96825%, Requests Processed: 995
Time: 797, Queue Size: 1, Servers: 126, Busy Servers: 5, Utilization: 3.96825%, Requests Processed: 995
Time: 799, Queue Size: 0, Servers: 125, Busy Servers: 5, Utilization: 4%, Requests Processed: 996
Time: 801, Queue Size: 0, Servers: 124, Busy Servers: 5, Utilization: 4.03226%, Requests Processed: 996
Time: 803, Queue Size: 0, Servers: 123, Busy Servers: 5, Utilization: 4.06504%, Requests Processed: 996
Time: 805, Queue Size: 0, Servers: 122, Busy Servers: 5, Utilization: 4.09836%, Requests Processed: 996
Time: 807, Queue Size: 0, Servers: 121, Busy Servers: 4, Utilization: 3.30579%, Requests Processed: 997
Time: 809, Queue Size: 0, Servers: 120, Busy Servers: 4, Utilization: 3.33333%, Requests Processed: 997
Time: 811, Queue Size: 0, Servers: 119, Busy Servers: 4, Utilization: 3.36134%, Requests Processed: 997
New request added! Current Queue Size: 0
Time: 813, Queue Size: 0, Servers: 118, Busy Servers: 4, Utilization: 3.38983%, Requests Processed: 997
Time: 815, Queue Size: 0, Servers: 117, Busy Servers: 4, Utilization: 3.4188%, Requests Processed: 997
Time: 817, Queue Size: 1, Servers: 117, Busy Servers: 4, Utilization: 3.4188%, Requests Processed: 997
